Race UID,year,Race Title,N Participants,Race Category,Distance,Elevation Gain,Mean Finish Time,Winning Time,Last Time,N DNF,N Women,N Countries
41696,2022,KAR SPOR İDA ULTRA 2022 - İDA HALF ULTRA,106,50K,66.0,2690.0,10.2415,0.0,13.4281,7,10,4
41696,2023,KAR SPOR İDA ULTRA 2023 - İda Half Ultra,111,50K,66.0,2720.0,10.244,0.0,14.1081,8,17,9
41698,2022,KAR SPOR İDA ULTRA 2022 - RUN ZEUS,509,50K,36.0,1490.0,5.1206,0.0,7.1472,25,119,9
41698,2023,KAR SPOR İDA ULTRA 2023 - Run Zeus,412,50K,36.0,1520.0,5.2123,0.0,7.0697,26,93,8
4170,2016,Täby Extreme Challenge 2016 - TEC 50 Miles Night,6,50K,79.1,770.0,9.1855,8.4997,10.2928,0,2,2
4170,2017,Täby Extreme Challenge 2017 - TEC 50 Miles Night,1,50K,80.1,900.0,9.9511,9.9511,9.9511,0,1,1
4170,2018,Täby Extreme Challenge 2018 - TEC 50 Miles Night,9,50K,79.5,820.0,10.2226,0.0,12.8883,1,0,1
4170,2019,Täby Extreme Challenge 2019 - TEC 50 Miles Night,6,50K,80.3,810.0,9.6995,0.0,10.9528,1,0,1
4170,2021,Täby Extreme Challenge 2021 - TEC 50 Miles Night,2,50K,80.3,810.0,11.0783,10.0222,12.1344,0,0,1
4170,2022,Täby Extreme Challenge 2022 - TEC 50 Miles Night,4,50K,80.3,810.0,12.4694,0.0,15.6308,1,0,2
41700,2022,KAR SPOR İDA ULTRA 2022 - 15 K Köy Kosusu,577,20K,15.0,620.0,2.1682,0.0,3.4406,1,251,3
41700,2023,KAR SPOR İDA ULTRA 2023 - Köy Koşusu,550,20K,15.0,640.0,2.1828,1.1669,3.7667,0,231,10
41704,2023,MERRELL TRAIL TOUR SANTANDER 2023 - MERRELL TRAIL TOUR SANTANDER 21K,172,20K,21.0,1448.0,3.2734,1.775,6.2992,0,53,1
41706,2023,MERRELL TRAIL TOUR SANTANDER 2023 - MERRELL TRAIL TOUR SANTANDER 42K,73,50K,42.0,2980.0,6.8422,3.82,11.0947,0,10,2
4171,2016,High Trail Vanoise 2016 - Petit Parcours,77,50K,37.7,3280.0,8.3287,5.8231,11.1625,0,15,5
4171,2017,High Trail Vanoise 2017 - Trail des 6 Cols ,230,50K,38.0,3380.0,8.5269,0.0,12.4678,39,31,18
4171,2018,High Trail Vanoise 2018 - Trail des 6 Cols ,360,50K,41.4,3550.0,9.9244,0.0,13.425,72,48,17
4171,2019,High Trail Vanoise 2019 - Trail des 6 Cols ,436,50K,41.3,3480.0,10.3178,0.0,14.0078,87,62,17
4171,2021,High Trail Vanoise 2021 - Trail des 6 Cols ,294,50K,43.7,3410.0,10.0529,0.0,13.715,47,47,16
4171,2022,High Trail Vanoise 2022 - Trail des 6 Cols ,232,50K,43.9,3420.0,9.6343,0.0,13.7797,24,40,13
4171,2023,High Trail Vanoise 2023 - Trail des 6 Cols ,247,50K,41.3,3190.0,8.5983,0.0,12.4389,23,49,13
41718,2023,ADR Ravine Run 1.0 @Aalloa Hills 2023 - ADR Ravine Run 1.0@Aalloa Hills,41,20K,24.0,310.0,3.8844,2.6167,4.7,0,7,1
4172,2016,High Trail Vanoise 2016 - Balcons de Val,120,20K,17.7,1280.0,2.9631,1.7211,4.2572,0,47,9
4172,2017,High Trail Vanoise 2017 - Balcons de Val,185,20K,19.6,1010.0,2.8275,0.0,4.4075,1,56,18
4172,2018,High Trail Vanoise 2018 - Balcons de Val,260,20K,19.8,1030.0,3.0436,1.6578,4.94,0,103,15
4172,2019,High Trail Vanoise 2019 - Balcons de Val,335,20K,19.8,1030.0,2.9274,0.0,4.5181,7,138,19
4172,2021,High Trail Vanoise 2021 - Balcons de Val,253,20K,19.3,1030.0,2.9887,0.0,4.5003,9,100,12
4172,2022,High Trail Vanoise 2022 - Balcons de Val,238,20K,18.9,1030.0,2.9097,0.0,4.3619,2,96,19
4172,2023,High Trail Vanoise 2023 - Balcons de Val,288,20K,18.9,1030.0,2.9557,0.0,4.7447,5,116,16
41720,2023,adidas TERREX INFINITE TRAILS 2023 - 15K RUN,295,20K,13.6,871.0,1.9426,0.0,3.3556,1,158,29
41726,2024,Trail Alpe della Luna 2024 - Alpe della Luna 53K,84,50K,53.0,3100.0,8.9008,5.7428,11.5775,0,10,4
41728,2024,TRAIL DE JULIAU 2024 - La Basaltique ,60,50K,46.0,1900.0,6.0845,3.9497,7.8728,0,8,1
4173,2016,High Trail Vanoise 2016 - Grand Parcours,48,100K,67.4,5360.0,13.0901,9.4761,16.7064,0,8,13
4173,2017,High Trail Vanoise 2017 - HTV,224,100K,68.0,5100.0,13.5652,0.0,17.305,75,27,24
4173,2018,High Trail Vanoise 2018 - HTV,383,100K,70.2,5350.0,14.7283,0.0,17.5647,162,33,25
4173,2019,High Trail Vanoise 2019 - HTV,445,100K,70.2,5450.0,15.3132,0.0,18.2594,187,36,25
4173,2021,High Trail Vanoise 2021 - HTV,310,100K,72.3,5500.0,14.829,0.0,17.2139,191,20,17
4173,2022,High Trail Vanoise 2022 - HTV,171,100K,61.5,4620.0,12.3034,0.0,16.275,19,12,9
4173,2023,High Trail Vanoise 2023 - HTV,97,100K,70.6,4670.0,14.419,0.0,18.2631,24,11,7
41736,2023,Velenje trail 2023 - Pozoj trail,110,20K,18.0,800.0,2.3926,1.5328,3.8708,0,35,3
41738,2023,Velenje trail 2023 - Mastodont trail,50,50K,37.0,2200.0,5.8239,0.0,7.93,3,13,8
41740,2024,Trail des Chamois 2024 - Le Grand Trail des Chamois,133,50K,65.0,3140.0,10.096,6.3231,13.2242,0,10,1
41742,2024,Trail des Chamois 2024 - Le Chamois,193,50K,34.0,1710.0,4.9374,2.8061,9.8253,0,37,4
41744,2024,Trail des Chamois 2024 - Le Petit Chamois,283,20K,18.0,730.0,2.1522,1.3061,3.3922,0,87,2
41760,2023,Salento Trail Challenge 2023 - 42K,58,50K,41.0,2140.0,6.8396,4.445,11.3386,0,8,5
41778,2023,Monterosa Est Himalayan Trail 2023 2023 - SCENIC 22K,187,20K,22.0,1700.0,4.1223,2.3269,6.7325,0,38,18
4178,2015,MONTEZUMA HALF MARATHON 2015,291,20K,21.1,300.0,2.4001,1.3014,3.8369,0,182,4
41782,2024,PUGO REGIS TRAIL 2024 - PUGO REGIS TRAIL LONGUS,156,20K,24.0,1000.0,2.6252,0.0,4.5197,4,28,2
4179,2016,Race To The King 2016,629,100K,89.2,1490.0,15.3991,7.9561,25.5094,0,209,6
4179,2017,Race To The King 2017,583,100K,89.2,1490.0,13.5715,7.2308,22.7908,0,173,16
4179,2018,Race To The King 2018,656,100K,86.7,1580.0,14.5496,7.6108,25.1308,0,210,21
4179,2019,Race To The King 2019,749,100K,86.7,1650.0,14.8856,7.3961,32.2044,0,293,17
4179,2021,Race To The King 2021 - RTTK - 53.6 Miles,903,100K,86.7,1680.0,14.2193,7.8286,31.1019,0,347,14
41790,2023,Ultra Trail Lago Maggiore 2023 2023 - SUNSET 20K,121,20K,20.0,700.0,2.6019,1.7061,3.6186,0,32,9
41792,2023,Trail do Zêzere 2023 - Grande Trail do Zêzere,82,50K,51.0,3020.0,9.2805,5.7597,12.1439,0,12,2
41794,2023,Trail do Zêzere 2023,100,50K,36.0,2130.0,6.5623,4.2642,9.3489,0,19,4
41796,2023,Trail do Zêzere 2023 - Pequeno Trail do Zêzere,297,20K,21.0,1100.0,3.5724,2.1247,5.9122,0,84,8
41798,2023,Trail do Zêzere 2023 - Mini Trail do Zêzere,239,20K,15.0,560.0,2.552,1.4903,4.2542,0,90,6
41806,2023,BRODER50 2023 - BRODER50 - 50K,40,50K,52.0,1200.0,8.2577,0.0,9.8964,17,10,7
41808,2023,BRODER50 2023 - BRODER50 - 25K,111,20K,26.0,600.0,4.1702,0.0,4.9886,51,13,5
4181,2017,Porto da Cruz Natura 2017 - Trail,126,50K,45.5,3010.0,7.4869,4.7511,11.0889,0,16,2
4181,2018,Porto da Cruz Natura 2018 - Trail,122,50K,49.1,3370.0,8.6515,5.2903,12.1731,0,18,7
4181,2019,Porto da Cruz Natura 2019 - Trail,99,50K,48.8,3280.0,8.646,5.8197,11.9975,0,13,8
4181,2020,Porto da Cruz Natura 2020 - Trail,52,50K,49.3,3600.0,8.5964,5.3586,11.8492,0,10,3
4181,2021,Porto da Cruz Natura 2021 - Trail,133,50K,49.1,3370.0,7.5364,5.0092,11.2936,0,33,3
41816,2023,PANG THAM TRAIL 2023 2023 - PTTCK30,168,50K,30.0,2000.0,8.0917,3.6525,11.3064,0,58,2
4182,2016,Ultramaraton Zielonogórski Nowe Granice 2016 - II Ultramaraton Zielonogórski Nowe Granice,114,100K,103.7,570.0,12.5428,8.6086,14.4808,0,16,3
4182,2017,III ADB Ultramaraton Zielonogórski Nowe Granice 2017,142,100K,103.7,580.0,12.548,0.0,14.8556,34,19,2
4182,2018,Ultramaraton Zielonogórski Nowe Granice 2018,168,100K,103.7,610.0,12.3104,0.0,14.7556,24,17,3
4182,2019,Ultramaraton Zielonogórski Nowe Granice 2019,123,100K,103.0,550.0,12.0254,0.0,14.415,14,16,2
41820,2023,TRAIL DE LAS SIERRAS 2023 - legendarios trail pozos azules,206,20K,15.0,602.0,2.2338,1.255,3.4825,0,85,2
41824,2023,"Défi des Couleurs 2023 - 6,5 km SENTIER",495,-,6.5,25.0,0.7901,0.3489,3.2581,0,321,2
4183,2015,Ultra-Trail® Three Gorges 2015 - 100 Miles - Relay 2/2,9,100K,92.4,4394.0,20.654,20.0694,20.9858,0,2,2
41838,2023,KRSUltra 2023 - Mizuno KRSUltra 60,81,50K,60.0,2400.0,9.5638,5.5461,13.2172,0,20,9
41840,2023,KRSUltra 2023 - AQ Bymarka 21,132,20K,21.0,750.0,2.649,1.7908,4.9794,0,50,6
41844,2023,Ultra Zarand Casoaia 2023 - 49km,21,50K,49.0,1700.0,7.075,0.0,9.2167,1,5,1
41846,2023,Bryce Canyon 2023 - Bryce Canyon 30k,312,20K,30.0,920.0,4.9474,2.5631,7.6028,0,169,6
41848,2023,Weihai Ultra Trail Race 2023 - weihai100-100K,348,100K,101.3,4679.0,23.2714,0.0,28.9672,92,84,3
41850,2023,Weihai Ultra Trail Race 2023 - weihai100-50K,432,50K,55.3,3099.0,12.9184,0.0,16.9667,90,117,2
41852,2023,Weihai Ultra Trail Race 2023 - weihai100-30K,538,50K,33.9,1663.0,7.3675,0.0,8.9975,130,186,2
41854,2023,Trail de la Roche d'Oëtre 2023 - Trail de la Roche d'Oëtre - 87 km,89,100K,87.0,3000.0,11.6438,0.0,13.7292,14,3,2
41856,2023,Trail de la Roche d'Oëtre 2023 - Trail de la Roche d'Oëtre - 39 km,289,50K,39.0,1400.0,4.6745,0.0,7.0633,8,34,3
41858,2023,Trail de la Roche d'Oëtre 2023 - Trail de la Roche d'Oëtre - 23 km,416,20K,23.0,900.0,2.7339,0.0,4.5028,8,78,2
41860,2023,Trail de la Roche d'Oëtre 2023 - Trail de la Roche d'Oëtre - 16 km nocturne,253,20K,16.0,500.0,1.7477,0.0,2.7256,1,53,3
41866,2022,Le Défi de la Muzelle NaN - Le Grand Défi de la Muzelle,133,50K,79.0,5900.0,14.3957,0.0,22.3947,15,33,3
41868,2023,The Malnad Ultra 2023 - The Malnad Ultra - 30K,317,20K,30.0,1210.0,4.9394,0.0,6.3928,19,45,6
4187,2015,Ultra-Trail®Sierra Norte De Sevilla 2015 - UT SIERRA NORTE DE SEVILLA - MARATON TRAIL SN,127,20K,41.6,630.0,6.3376,3.6647,9.7158,0,15,5
41870,2023,AUDAX TRAIL TOUR 2023 ETAPA BOA VISTA DO SUL             2023 - DISTÂNCIA MÉDIA,79,20K,18.0,753.0,2.1651,1.3889,3.6439,0,26,2
41872,2023,AUDAX TRAIL TOUR 2023 ETAPA BOA VISTA DO SUL             2023 - DISTÂNCIA LONGA,44,20K,28.0,1388.0,4.0834,2.6267,7.6489,0,13,2
41874,2023,Bathory Cross 2023 - Čachtický krvák,459,20K,22.8,809.0,2.664,0.0,6.0403,1,107,8
41878,2023,EL CRUCE DE LOS ALTOS 2023 - EL CRUCE DE LOS ALTOS (DISTANCIA YAK),28,20K,15.0,806.0,3.5508,1.8917,5.7222,0,17,1
4188,2016,Sandsjöbacka Trail 2016 - Ultra Triple,20,100K,154.4,2750.0,19.8405,14.1125,25.1664,0,2,4
4188,2017,Sandsjöbacka Trail 2017 - Ultra Triple,31,100K,152.5,2670.0,19.63,14.2814,26.4519,0,4,6
4188,2018,Sandsjöbacka Trail 2018 - Ultra Triple,30,100K,159.5,2490.0,19.6867,15.2214,26.0358,0,3,7
4188,2019,Sandsjöbacka Trail 2019 - Ultra Triple,48,100K,167.0,3360.0,22.5369,16.3808,29.1231,0,10,5
4188,2021,Sandsjöbacka Trail 2021 - Ultra Triple,16,100K,180.0,4620.0,26.441,18.6953,34.4403,0,1,1
41880,2023,Paléotrail des Charentes 2023 - Paléotrail des Charentes - 73 km,39,50K,73.0,1200.0,9.1905,0.0,10.8944,14,1,1
41882,2023,Paléotrail des Charentes 2023 - Paléotrail des Charentes - 42 km,53,20K,42.0,690.0,5.2067,0.0,6.3183,4,4,2
41884,2023,Paléotrail des Charentes 2023 - Paléotrail des Charentes - 24 km,167,20K,24.0,280.0,3.1395,0.0,4.2878,13,25,3
41888,2023,Ultra Comasagua (UTCOM) 2023 - UTCOM 80KM,16,100K,79.3,3720.0,14.0492,10.4722,16.4411,0,5,3
41890,2023,Hyogo Haga Trail -Double Attack- 2023 - Double,33,20K,20.4,1080.0,3.0614,0.0,3.8275,3,0,1
41890,2024,Hyogo Haga Trail -Double Attack- 2024 - Double,39,20K,20.8,1050.0,3.2117,0.0,4.0039,3,4,1
41892,2024,AYMON TRAIL 2024 - AYMON TRAIL #10 - MARATHON TRAIL 42.195 KM,406,50K,42.2,2024.0,5.9651,3.6128,8.1247,0,54,2
41904,2023,SANQING MOUNTAIN CLOUD CROSS TRAIL RUN 2023 - 60km,82,50K,60.0,2318.0,11.3655,7.5814,14.2842,0,18,1
41906,2023,SANQING MOUNTAIN CLOUD CROSS TRAIL RUN 2023 - 40km,123,50K,40.0,2049.0,7.2544,4.3397,9.8106,0,36,2
41908,2023,SANQING MOUNTAIN CLOUD CROSS TRAIL RUN 2023 - 20km,246,20K,20.0,838.0,3.4631,1.7522,5.9828,0,80,1
41922,2023,Ultribe Paderu 2023 - Ultribe Paderu - 80K,24,100K,80.0,3480.0,15.2795,0.0,16.8583,6,2,2
41924,2023,Ultribe Paderu 2023 - Ultribe Paderu - 50K,76,50K,51.0,2619.0,8.5365,0.0,9.9933,37,7,5
41926,2023,Ultribe Paderu 2023 - Ultribe Paderu - 25K,133,20K,25.0,1330.0,4.2966,0.0,4.9819,88,16,1
41930,2023,Ventoux by night 2023,238,20K,14.0,890.0,1.9431,1.2033,3.5728,0,57,3
41932,2023,Mammoth trail fest 2023 - 26k,31,20K,27.7,1310.0,2.2776,1.9133,2.6197,0,16,10
41938,2023,Dark45 2023 - Light16 Youth,24,20K,15.9,1164.0,2.4708,1.9144,3.3722,0,9,3
41940,2024,Trail de los filos 2024 - 26 Km,55,20K,26.0,2325.0,5.814,0.0,9.6717,1,15,3
41942,2024,Trail de los filos 2024 - 14 Km,61,20K,14.0,1221.0,3.4304,1.8344,5.8678,0,23,3
4195,2015,TRAILS DU SANCY MONT-DORE/Caisse d'Epargne Auvergne-Limousin 2015 - Championnats de France De Trail Long,200,50K,59.3,3390.0,8.1149,5.3617,11.3961,0,35,3
4195,2021,Les Trails du Sancy 2021 - Grand trail du Sancy,456,50K,63.0,3500.0,10.0595,0.0,12.6978,47,18,4
4195,2022,Les Trails du Sancy 2022 - Grand trail du Sancy,581,50K,63.0,3500.0,9.807,0.0,12.4803,75,43,6
4195,2023,Les Trails du Sancy 2023 - Grand trail du Sancy,588,50K,63.0,3500.0,10.0194,0.0,12.7522,42,75,6
41958,2023,Condor Trail 2023 2023 - Condor Trail 2023 21km,87,20K,21.6,1388.0,4.2841,2.6483,6.9733,0,23,4
4196,2015,HARIA EXTREME 2015 - MEDIUM,206,20K,26.6,950.0,3.2342,1.9822,5.5786,0,44,2
4196,2016,HARIA EXTREME 2016 - MEDIUM,259,20K,22.7,780.0,2.8584,1.8089,4.6539,0,70,10
4196,2017,HARIA EXTREME LANZAROTE 2017 - MEDIUM,287,20K,22.7,760.0,3.0371,0.0,4.6372,11,108,15
4196,2018,HARIA EXTREME LANZAROTE 2018 - MEDIUM,302,20K,19.7,960.0,3.0708,0.0,4.8225,5,106,14
4196,2019,HARIA EXTREME LANZAROTE 2019 - MEDIUM,231,20K,19.5,910.0,2.846,0.0,4.5783,3,77,10
41960,2023,Condor Trail 2023 2023 - Condor Trail 2023 10km,203,-,10.3,844.0,2.4866,1.2575,5.3797,0,90,4
41962,2023,Le Belier 2023 - Trail 42km | Le Marathon du Bélier en relais - relais 2,52,20K,22.0,640.0,2.5945,1.7833,3.8431,0,26,1
41966,2024,Merumatta Coast Trail 2024 - Merumatta 50k,24,50K,46.0,3160.0,11.7893,0.0,14.475,10,3,6
41968,2023,AREQUITA  2023 - AREQUITA TRAIL,28,50K,60.0,1600.0,8.0956,5.5147,10.9628,0,3,2
4197,2015,TRAILS DU SANCY MONT-DORE/Caisse d'Epargne Auvergne-Limousin 2015 - Championnats de France De Trail Court,395,50K,32.9,2200.0,4.4597,2.7486,8.0097,0,89,3
4197,2021,Les Trails du Sancy 2021 - Le trail du sancy,920,50K,35.0,2050.0,5.752,0.0,8.3958,29,176,5
4197,2022,Les Trails du Sancy 2022 - Le trail du sancy,1010,50K,33.3,2000.0,5.6079,0.0,8.1125,46,170,5
4197,2023,Les Trails du Sancy 2023 - Le trail du sancy,956,50K,33.3,2000.0,5.6393,0.0,8.7408,24,171,6
41972,2023,Salomon Hengill Ultra 2023 - Hengill Ultra 53K Trail Midnight,19,50K,53.0,2183.0,8.0205,5.9872,9.9289,0,3,6
41978,2024,Trail LA TRACE 2024 - LA MARATRACE,268,20K,42.0,700.0,4.4249,0.0,6.3844,9,36,3
4198,2015,Ultra-Trail Mt. Halla 2015 - UTMH 100K,27,100K,98.8,3240.0,21.0696,14.2975,26.4489,0,4,1
4198,2016,Ultra Trail Mt Halla 2016 - UTMH 100K,26,100K,96.3,3280.0,18.67,13.2325,22.1792,0,5,1
41980,2024,Trail LA TRACE 2024 - LA TRACE,224,20K,26.0,300.0,2.5504,0.0,3.7461,4,68,3
41982,2024,TRAIL DEL MARGANAI 2024 - Trail del Marganai 95 Km,48,100K,95.0,4600.0,17.7642,0.0,22.9969,3,9,4
41986,2024,Victoria 162 2024 - V162 - Team,12,100M,161.2,7780.0,41.293,38.2019,44.9947,0,3,1
41994,2023,UTRECHTSE HEUVELRUG ULTRA TRAIL WINTER 2023 - Utrechtse Heuvelrug Ultra (50km - Austerlitz),71,50K,50.0,350.0,5.9514,4.4806,7.5256,0,15,5
41996,2023,UTRECHTSE HEUVELRUG ULTRA TRAIL WINTER 2023 - Utrechtse Heuvelrug Ultra (50km - Amerongen),40,50K,50.0,450.0,6.5238,4.6867,7.8294,0,9,4
41998,2023,Gelderse Poort Ultra 2023,87,50K,50.0,850.0,6.217,4.1156,7.8514,0,12,5
42002,2023,Salomon Hengill Ultra 2023 - HENGILL ULTRA 25K TRAIL MIDNIGHT,56,20K,25.0,921.0,3.088,2.0522,19.1492,0,28,4
42004,2023,Trail des Torrents 2023,68,20K,15.4,750.0,1.8043,1.2561,2.7906,0,14,1
42006,2023,Trail du Rif 2023,66,20K,28.0,780.0,2.3934,1.5914,3.7469,0,6,2
4201,2015,Estremamente Parco 2015 - 90 Km,14,100M,104.9,7540.0,26.2941,19.8667,31.9,0,3,1
42010,2019,Selva costera trail 2019 - 50k Selva Costera ,32,50K,51.4,1770.0,6.964,4.4217,8.7469,0,5,3
42010,2020,Selva costera trail 2020 - 50k Selva Costera ,28,50K,45.1,2170.0,5.9523,3.8447,7.4122,0,4,3
42010,2024,Selva costera trail 2024 - Maratón de cerro,33,50K,42.0,2114.0,5.6987,3.4681,8.15,0,13,1
42012,2019,Selva costera trail 2019 - 21k Selva Costera ,91,20K,21.2,890.0,3.2661,1.8617,5.5633,0,33,4
42012,2020,Selva costera trail 2020 - 21k Selva Costera ,91,20K,21.2,890.0,2.9384,1.8711,4.0325,0,24,4
42016,2024,Vietnam Ultra Marathon 2024 - Ultra 70km,250,100K,72.7,3180.0,17.616,7.9978,20.9464,0,43,19
42018,2024,Vietnam Ultra Marathon 2024 - Ultra 50km,347,50K,49.4,2380.0,13.8674,5.6033,18.8422,0,108,21
42020,2024,Vietnam Ultra Marathon 2024 - 25km,587,20K,25.5,1200.0,8.6368,2.6058,12.7117,0,284,23
42022,2023,Cres Lošinj Trail 2023 - Lošinj Trail - Purple,110,20K,21.5,554.0,2.5695,1.6864,3.9322,0,33,6
42026,2023,Cres Lošinj Trail 2023 - Cres Trail - Purple,44,20K,22.5,650.0,2.5307,0.0,3.5094,2,12,4
42028,2024,Motatapu 2024 - Motatapu Allpress Espresso Trail Marathon,470,50K,42.0,847.0,6.0148,0.0,8.6628,17,237,18
42030,2024,Motatapu 2024 - Motatapu UDC Finance Miners Trail,524,20K,15.0,724.0,2.8616,0.0,6.5525,4,346,25
42032,2023,Vietnam Mountain Marathon 2023 - 21KM,1210,20K,21.3,1100.0,7.6182,2.2228,13.6953,0,581,35
42034,2023,Csákvár ECO Trail 2023 2023 - Csákvár ECO 13,57,-,13.0,302.0,1.4046,0.9947,1.9506,0,28,2
42036,2024,3SANTI TRAIL 2024 - EREMITICA TRAIL,156,50K,47.0,2900.0,8.3511,0.0,11.1744,29,29,9
42038,2024,3SANTI TRAIL 2024 - 3 SANTI TRAIL,234,20K,18.0,1200.0,2.7074,0.0,4.665,2,38,2
42042,2023,GRAND RAID CAMARGUE 2023,36,50K,66.0,57.0,8.4435,0.0,11.0708,1,9,1
42048,2023,GRAND RAID CAMARGUE 2023 - Semi-Marathon de Camargue,182,20K,21.0,21.0,2.3279,1.4667,3.7544,0,89,4
4205,2016,Heroes Ultra 2016,21,100M,154.2,5400.0,26.4557,21.5236,29.5258,0,2,9
42056,2023,Cuesta X Trail 2023 - CXT-100,75,100K,105.8,3150.0,22.9839,13.2831,27.4694,0,12,2
42058,2023,The Ultra-Trail Xihong 168 autumn 2023 - 168km,97,100M,161.4,7470.0,42.7494,28.6511,52.1317,0,26,2
42060,2023,The Ultra-Trail Xihong 168 autumn 2023 - 100km,123,100K,103.3,4630.0,23.805,12.9708,27.645,0,22,2
42062,2023,The Ultra-Trail Xihong 168 autumn 2023 - 60km,112,50K,58.8,2550.0,12.097,7.6833,17.5817,0,29,1
42064,2023,The Ultra-Trail Xihong 168 autumn 2023 - 42km,150,50K,43.0,1390.0,7.6998,4.8908,11.9067,0,47,3
42066,2023,The Ultra-Trail Xihong 168 autumn 2023 - 35KM,185,20K,36.5,1100.0,6.546,3.4928,9.1692,0,59,1
4207,2015,Azores Triangle Adventure 2015 - Triangle Adventure,64,50K,99.5,6750.0,14.8545,9.1814,22.0936,0,14,6
4207,2016,Azores Triangle Adventure 2016 - Triangle Adventure,40,50K,101.0,7430.0,15.2913,9.1578,21.6872,0,9,5
4207,2017,Azores Trail Run® - Triangle Adventure 2017 - Triangle Trail,94,50K,98.5,5940.0,15.4177,10.1556,21.3908,0,16,7
4207,2018,Azores Trail Run® - Triangle Adventure 2018 - Triangle Trail,64,50K,99.1,5870.0,13.7655,9.0806,19.6806,0,14,6
4207,2019,Azores Trail Run® - Triangle Adventure 2019 - Triangle Trail Adventure,122,50K,99.3,6060.0,13.973,9.535,20.9672,0,33,11
42070,2023,The Ultra-Trail Xihong 168 autumn 2023 - 25KM,296,20K,25.2,710.0,4.7084,2.7153,12.405,0,139,2
42072,2024,LINZ24 DONAUTRAIL 2024 - LINZ100,75,100K,100.0,2150.0,17.3766,9.995,23.8708,0,14,3
42074,2024,LINZ24 DONAUTRAIL 2024 - LINZ75,101,50K,75.0,2100.0,15.211,7.9628,22.8692,0,46,4
42076,2024,LINZ24 DONAUTRAIL 2024 - LINZ55,249,50K,55.0,1700.0,10.8803,5.8553,15.6125,0,113,5
42084,2024,TRAIL UMBRÍA LA PLANA 2024 - LONG TRAIL,70,50K,30.0,2100.0,4.79,3.4675,6.2253,0,6,1
42086,2024,TRAIL UMBRÍA LA PLANA 2024 - TULP,69,20K,20.0,1500.0,3.6717,2.6833,4.6342,0,12,2
4209,2016,Pitz Alpine Glacier Trail 2016 - PITZ 15,87,20K,15.5,830.0,2.4747,1.5125,3.9539,0,41,10
4209,2017,Pitz Alpine Glacier Trail 2017 - PITZ 15,159,20K,15.4,740.0,2.839,1.5544,6.0194,0,84,17
4209,2018,Pitz Alpine Glacier Trail 2018 - PITZ 15,172,20K,16.0,740.0,2.7129,1.5797,3.9564,0,81,17
4209,2019,Pitz Alpine Glacier Trail 2019 - PITZ 15 ,192,20K,16.7,800.0,2.6644,1.3953,4.2775,0,116,20
4209,2020,Pitz Alpine Glacier Trail 2020 - PITZ 15 ,109,20K,15.4,840.0,2.7453,1.5506,5.2439,0,57,7
4209,2021,Pitz Alpine Glacier Trail 2021 - PITZ 15,145,20K,15.4,840.0,2.7649,1.5289,5.2936,0,71,11
4209,2022,Pitz Alpine Glacier Trail 2022 - P15 - ZIRBENSTEIG TRAIL,153,20K,15.4,840.0,2.6737,1.4269,5.0353,0,88,9
4209,2023,Pitz Alpine Glacier Trail 2023 - P15 - ZIRBENSTEIG TRAIL,152,20K,16.9,790.0,2.8141,0.0,5.0575,3,77,15
42098,2023,Glendalough Trail Run for Fighting Blindness 2023 - Glendalough Trail Run 15 km,96,-,15.0,465.0,1.6251,0.0,2.2969,4,39,12
4210,2016,Pitz Alpine Glacier Trail 2016 - PITZ 26,147,20K,26.8,1530.0,4.811,2.7628,7.3647,0,45,17
4210,2017,Pitz Alpine Glacier Trail 2017 - PITZ 26,202,20K,26.8,1390.0,5.1585,3.0372,8.1014,0,65,15
4210,2018,Pitz Alpine Glacier Trail 2018 - PITZ 26,225,20K,27.9,1400.0,5.1857,2.7925,9.2194,0,88,18
4210,2019,Pitz Alpine Glacier Trail 2019 - PITZ 30,273,20K,28.4,1490.0,5.1155,2.8861,8.5864,0,105,21
4210,2020,Pitz Alpine Glacier Trail 2020 - PITZ 30,157,20K,26.9,1540.0,5.4507,3.0497,8.98,0,54,13
4210,2021,Pitz Alpine Glacier Trail 2021 - PITZ 30,249,20K,28.0,1600.0,4.9297,2.5597,8.0483,0,87,15
4210,2022,Pitz Alpine Glacier Trail 2022 - P30 - TASCHACHFERNER TRAIL,245,20K,28.0,1600.0,4.7098,0.0,8.3411,7,96,13
4210,2023,Pitz Alpine Glacier Trail 2023 - P30 - TASCHACHFERNER TRAIL,243,20K,28.4,1330.0,4.5907,0.0,8.185,5,90,17
42106,2023,Discover Trail Bateias 2023 - Discover Trail Bateias 21K,77,20K,19.9,1566.0,3.725,2.3061,5.4231,0,26,1
42108,2022,Trail des Cabanes 2022 - Apero Trail,44,20K,25.0,2230.0,4.4968,3.2897,6.6794,0,13,7
42108,2023,Trail des Cabanes 2023 - Apero Trail,64,20K,25.0,2230.0,4.2762,2.8328,6.4069,0,21,6
42110,2023,Discover Trail Palmeira 2023 - Discover Trail Palmeira 21K,66,20K,21.6,915.0,3.4555,2.2253,4.8981,0,21,1
42112,2023,Discover Trail Witmarsum 2023 - Discover Trail Witmarsum 20K,91,20K,20.2,401.0,2.8792,1.7831,3.9783,0,36,1
42112,2024,Discover Trail Witmarsum 2024 - Discover Trail Witmarsum 20K,159,20K,20.4,454.0,2.6586,0.0,3.6681,1,48,1
